source_file,json_file,line_id,line_type,x1,y1,x2,y2,length,angle_deg,distance_to_vertical_deg,distance_to_horizontal_deg
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00172,other,2003,1334,2045,1223,118.6802,-69.2744,20.7256,69.2744
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00173,vertical,1025,1898,1028,1983,85.0529,87.9786,2.0214,87.9786
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00174,vertical,1697,1601,1711,1507,95.0368,-81.5289,8.4711,81.5289
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00175,other,2897,2908,3002,2973,123.4909,31.7595,58.2405,31.7595
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00176,vertical,1607,867,1610,963,96.0469,88.2101,1.7899,88.2101
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00177,other,1558,1367,1642,1474,136.0331,51.8664,38.1336,51.8664
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00178,other,1777,1220,1816,1101,125.2278,-71.8544,18.1456,71.8544
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00179,vertical,1388,1720,1389,1805,85.0059,89.326,0.674,89.326
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00180,vertical,1641,1553,1646,1462,91.1373,-86.855,3.145,86.855
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00181,vertical,969,1213,976,1133,80.3057,-84.9994,5.0006,84.9994
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00182,other,1,2850,122,2777,141.3153,-31.1028,58.8972,31.1028
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00183,vertical,1324,1834,1327,1933,99.0454,88.2643,1.7357,88.2643
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00184,other,1080,2296,1106,2215,85.0706,-72.204,17.796,72.204
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00185,vertical,1754,1729,1759,1810,81.1542,86.4677,3.5323,86.4677
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00186,other,1597,1399,1616,1495,97.8621,78.8049,11.1951,78.8049
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00187,vertical,1390,1471,1405,1580,110.0273,82.1645,7.8355,82.1645
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00188,other,1438,2609,1559,2634,123.5557,11.6737,78.3263,11.6737
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00189,other,1854,1278,1902,1151,135.7682,-69.2958,20.7042,69.2958
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00190,vertical,3019,1982,3019,1429,553.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00191,other,1018,818,1180,859,167.1077,14.2026,75.7974,14.2026
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00192,other,1359,1539,1402,1658,126.5306,70.133,19.867,70.133
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00193,other,2099,1367,2155,1222,155.4381,-68.8831,21.1169,68.8831
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00194,vertical,1046,1882,1053,1965,83.2947,85.1792,4.8208,85.1792
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00195,vertical,1631,990,1631,884,106.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00196,other,1483,1848,1596,1974,169.2483,48.1134,41.8866,48.1134
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00197,other,1784,1255,1814,1167,92.9731,-71.1753,18.8247,71.1753
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00198,other,1330,1534,1362,1618,89.8888,69.1455,20.8545,69.1455
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00199,other,1673,1560,1760,1689,155.5956,56.0035,33.9965,56.0035
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00200,other,1039,858,1128,874,90.4268,10.1915,79.8085,10.1915
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00201,horizontal,1402,913,1505,926,103.8171,7.1935,82.8065,7.1935
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00202,vertical,95,673,97,828,155.0129,89.2607,0.7393,89.2607
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00203,vertical,1815,1296,1830,1168,128.8759,-83.3161,6.6839,83.3161
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00204,vertical,1639,1578,1642,1471,107.042,-88.394,1.606,88.394
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00205,other,1123,944,1240,926,118.3765,-8.7462,81.2538,8.7462
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00206,vertical,1773,1224,1789,1114,111.1575,-81.7241,8.2759,81.7241
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00207,vertical,1390,1806,1392,1719,87.023,-88.6831,1.3169,88.6831
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00208,vertical,1371,1414,1374,1505,91.0494,88.1118,1.8882,88.1118
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00209,other,1541,1890,1590,1995,115.8706,64.9831,25.0169,64.9831
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00210,other,2137,1377,2196,1232,156.5439,-67.8588,22.1412,67.8588
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00211,other,1711,1669,1763,1764,108.3005,61.3051,28.6949,61.3051
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00212,vertical,1486,1830,1493,1965,135.1814,87.0318,2.9682,87.0318
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00213,vertical,180,2354,191,2186,168.3597,-86.2538,3.7462,86.2538
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00214,other,1333,1533,1371,1623,97.6934,67.1094,22.8906,67.1094
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00215,other,1089,794,1126,896,108.5035,70.062,19.938,70.062
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00216,vertical,1376,1420,1391,1514,95.1893,80.9335,9.0665,80.9335
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00217,other,1342,1503,1364,1408,97.5141,-76.9613,13.0387,76.9613
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00218,horizontal,1190,2555,1309,2562,119.2057,3.3665,86.6335,3.3665
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00219,vertical,4,280,5,195,85.0059,-89.326,0.674,89.326
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00220,vertical,1576,2088,1593,2212,125.1599,82.1936,7.8064,82.1936
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00221,vertical,104,1110,107,1258,148.0304,88.8388,1.1612,88.8388
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00222,other,991,837,1151,892,169.1892,18.9704,71.0296,18.9704
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00223,vertical,2,573,2,440,133.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00224,other,1423,2299,1486,2419,135.5323,62.3005,27.6995,62.3005
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00225,horizontal,1280,2627,1420,2618,140.289,-3.6782,86.3218,3.6782
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00226,other,1943,1178,2217,1236,280.0714,11.9519,78.0481,11.9519
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00227,other,1199,2091,1229,1993,102.489,-72.9795,17.0205,72.9795
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00228,vertical,1570,2203,1587,2104,100.449,-80.2564,9.7436,80.2564
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00229,other,1075,2348,1115,2218,136.0147,-72.8973,17.1027,72.8973
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00230,other,1413,908,1558,931,146.8128,9.0132,80.9868,9.0132
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00231,other,1800,1164,1850,1278,124.4829,66.3179,23.6821,66.3179
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00232,vertical,961,1199,975,1084,115.849,-83.059,6.941,83.059
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00233,other,1125,2621,1208,2605,84.5281,-10.9111,79.0889,10.9111
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00234,other,1929,1334,1988,1179,165.8493,-69.1609,20.8391,69.1609
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00235,other,1458,1763,1491,1872,113.8859,73.1562,16.8438,73.1562
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00236,vertical,1249,1614,1251,1529,85.0235,-88.6521,1.3479,88.6521
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00237,vertical,1441,1584,1455,1752,168.5823,85.2364,4.7636,85.2364
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00238,other,1164,2554,1251,2572,88.8426,11.6894,78.3106,11.6894
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00239,other,1458,928,1544,943,87.2983,9.8939,80.1061,9.8939
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00240,other,1782,1232,1816,1129,108.4666,-71.7321,18.2679,71.7321
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00241,vertical,1812,1171,1825,1090,82.0366,-80.8821,9.1179,80.8821
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00242,vertical,990,1109,999,1189,80.5047,83.5812,6.4188,83.5812
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00243,other,1105,795,1152,939,151.4761,71.9239,18.0761,71.9239
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00244,other,1599,1402,1622,1495,95.8019,76.1088,13.8912,76.1088
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00245,vertical,1349,1507,1357,1419,88.3629,-84.8056,5.1944,84.8056
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00246,vertical,1930,1452,1930,1335,117.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00247,other,1562,1370,1591,1469,103.1601,73.6731,16.3269,73.6731
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00248,horizontal,1694,3230,1779,3229,85.0059,-0.674,89.326,0.674
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00249,other,1019,822,1179,862,164.9242,14.0362,75.9638,14.0362
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00250,horizontal,1273,1356,1396,1349,123.199,-3.2572,86.7428,3.2572
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00251,other,2072,1327,2113,1215,119.2686,-69.8938,20.1062,69.8938
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00252,other,1074,2343,1147,2212,149.9667,-60.8712,29.1288,60.8712
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00253,other,1061,2207,1078,2297,91.5915,79.3035,10.6965,79.3035
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00254,other,1722,1661,1771,1757,107.7822,62.9595,27.0405,62.9595
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00255,horizontal,1334,2571,1429,2568,95.0474,-1.8087,88.1913,1.8087
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00256,other,2121,1367,2175,1226,150.9868,-69.0442,20.9558,69.0442
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00257,vertical,1817,1244,1829,1133,111.6468,-83.8298,6.1702,83.8298
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00258,horizontal,2359,2346,2535,2346,176.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00259,other,1127,2080,1167,1994,94.8472,-65.0561,24.9439,65.0561
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00260,vertical,1332,1534,1340,1614,80.399,84.2894,5.7106,84.2894
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00261,other,2466,2635,2604,2721,162.6038,31.9307,58.0693,31.9307
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00262,horizontal,1277,2825,1357,2826,80.0062,0.7162,89.2838,0.7162
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00263,other,2040,1348,2077,1256,99.1615,-68.0913,21.9087,68.0913
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00264,horizontal,2459,2831,2552,2829,93.0215,-1.232,88.768,1.232
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00265,other,2010,1338,2157,1383,153.7335,17.0205,72.9795,17.0205
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00266,other,1690,1405,1836,1259,206.4752,-45.0,45.0,45.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00267,vertical,102,569,102,460,109.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00268,other,1496,907,1585,928,91.444,13.2764,76.7236,13.2764
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00269,vertical,1064,967,1070,851,116.1551,-87.0391,2.9609,87.0391
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00270,vertical,1920,2346,1920,2226,120.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00271,other,1694,1167,1738,1288,128.7517,70.0169,19.9831,70.0169
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00272,vertical,1008,1730,1025,1619,112.2943,-81.2926,8.7074,81.2926
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00273,vertical,1929,1402,1929,1294,108.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00274,horizontal,1220,3137,1302,3136,82.0061,-0.6987,89.3013,0.6987
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00275,vertical,1381,1564,1390,1657,93.4345,84.4725,5.5275,84.4725
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00276,horizontal,0,2746,160,2746,160.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00277,horizontal,2823,2836,2987,2847,164.3685,3.8373,86.1627,3.8373
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00278,other,1334,1533,1378,1618,95.7131,62.6318,27.3682,62.6318
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00279,horizontal,274,2351,358,2351,84.0,0.0,90.0,0.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00280,vertical,1400,1721,1402,1804,83.0241,88.6196,1.3804,88.6196
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00281,other,1855,1256,1894,1149,113.8859,-69.9739,20.0261,69.9739
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00282,other,1982,1329,2014,1248,87.0919,-68.4429,21.5571,68.4429
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00283,other,1380,2114,1398,2194,82.0,77.3196,12.6804,77.3196
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00284,other,1073,825,1181,854,111.8258,15.0304,74.9696,15.0304
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00285,horizontal,0,2081,128,2088,128.1913,3.1302,86.8698,3.1302
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00286,horizontal,1054,880,1158,889,104.3887,4.946,85.054,4.946
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00287,vertical,700,221,701,126,95.0053,-89.3969,0.6031,89.3969
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00288,vertical,1478,1731,1481,1819,88.0511,88.0475,1.9525,88.0475
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00289,other,1422,2571,1508,2556,87.2983,-9.8939,80.1061,9.8939
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00290,other,1114,2607,1263,2628,150.4726,8.0224,81.9776,8.0224
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00291,other,1539,1923,1584,2008,96.1769,62.1027,27.8973,62.1027
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00292,other,2834,1180,2916,1158,84.8999,-15.0184,74.9816,15.0184
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00293,horizontal,1351,921,1432,925,81.0987,2.8271,87.1729,2.8271
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00294,other,1011,828,1177,866,170.2939,12.8937,77.1063,12.8937
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00295,other,1012,827,1178,865,170.2939,12.8937,77.1063,12.8937
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00296,other,1559,1367,1616,1458,107.3778,57.9381,32.0619,57.9381
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00297,other,1093,800,1128,896,102.1812,69.969,20.031,69.969
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00298,vertical,1939,1572,1939,1492,80.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00299,vertical,687,1435,687,1351,84.0,-90.0,0.0,90.0
data\processed\03_edges\IMG_0502.png,data\processed\04_lines_hough\json\IMG_0502.json,l00300,vertical,1579,1383,1582,1463,80.0562,87.8524,2.1476,87.8524
